sweep_id,series,direction,encoder_deg,temperature_sensor_k,field_sensor_t,rho_xx_uohm_cm
T20,temperature,down,-1.24517646,4.78159879,13.37992654,27.21019032
T20,temperature,down,-1.24476923,4.78279705,13.36504212,27.18250671
T20,temperature,down,-1.23902640,4.78233183,13.34907898,27.15396990
T20,temperature,down,-1.23866742,4.78214703,13.33391617,27.12766953
T20,temperature,down,-1.23977967,4.78233479,13.31877990,27.10334341
T20,temperature,down,-1.24087145,4.78154418,13.30358974,27.07646425
T20,temperature,down,-1.23681060,4.78192323,13.28715909,27.05118518
T20,temperature,down,-1.24264784,4.78225236,13.27290319,27.02571409
T20,temperature,down,-1.24102859,4.78201400,13.25740196,27.00317735
T20,temperature,down,-1.24455402,4.78091929,13.24249454,26.97650062
T20,temperature,down,-1.23857399,4.78224779,13.22643801,26.95331205
T20,temperature,down,-1.23785676,4.78168705,13.21080297,26.92786614
T20,temperature,down,-1.24810889,4.78196188,13.19644583,26.90593801
T20,temperature,down,-1.24493969,4.78193265,13.18022311,26.88233992
T20,temperature,down,-1.23972991,4.78162337,13.16533441,26.85942658
T20,temperature,down,-1.24452487,4.78222185,13.14870621,26.83865279
T20,temperature,down,-1.24568573,4.78157937,13.13425209,26.81469166
T20,temperature,down,-1.24188476,4.78140435,13.11793125,26.79230182
T20,temperature,down,-1.24428910,4.78187441,13.10387593,26.76960477
T20,temperature,down,-1.24325939,4.78257792,13.08776169,26.75049515
T20,temperature,down,-1.24557380,4.78249321,13.07257074,26.73016255
T20,temperature,down,-1.24166371,4.78194522,13.05724219,26.70613612
T20,temperature,down,-1.24340994,4.78226936,13.04254655,26.68534671
T20,temperature,down,-1.24491283,4.78209194,13.02732183,26.66744447
T20,temperature,down,-1.24337700,4.78248950,13.01124266,26.64434319
T20,temperature,down,-1.24539171,4.78192698,12.99613108,26.62455518
T20,temperature,down,-1.23810814,4.78169039,12.97999684,26.59985785
T20,temperature,down,-1.23825647,4.78144026,12.96442779,26.57899799
T20,temperature,down,-1.23690803,4.78129733,12.94908566,26.55464878
T20,temperature,down,-1.23911903,4.78242021,12.93364476,26.53169365
T20,temperature,down,-1.23898475,4.78166846,12.91821032,26.50709566
T20,temperature,down,-1.24736645,4.78136757,12.90312740,26.48098250
T20,temperature,down,-1.24359912,4.78129856,12.88850123,26.45759630
T20,temperature,down,-1.24642177,4.78235179,12.87166736,26.42933981
T20,temperature,down,-1.23955653,4.78177104,12.85750041,26.40279087
T20,temperature,down,-1.24447135,4.78235286,12.84214962,26.37604752
T20,temperature,down,-1.24749232,4.78233827,12.82609289,26.34746412
T20,temperature,down,-1.24648381,4.78205537,12.81036322,26.32035515
T20,temperature,down,-1.24710556,4.78222184,12.79508942,26.29223053
T20,temperature,down,-1.24486920,4.78156322,12.77939117,26.26674582
T20,temperature,down,-1.23371956,4.78233424,12.76462574,26.23883474
T20,temperature,down,-1.24046855,4.78150973,12.74962485,26.21246325
T20,temperature,down,-1.24313486,4.78159199,12.73297644,26.18500902
T20,temperature,down,-1.24456087,4.78208846,12.71855787,26.15787765
T20,temperature,down,-1.24396743,4.78246844,12.70330494,26.13449109
T20,temperature,down,-1.24278547,4.78209765,12.68694220,26.10883064
T20,temperature,down,-1.24267062,4.78131603,12.67200442,26.08488076
T20,temperature,down,-1.24157828,4.78244318,12.65713660,26.05841790
T20,temperature,down,-1.24296236,4.78276584,12.64118585,26.03619999
T20,temperature,down,-1.24116296,4.78240998,12.62653449,26.01269222
T20,temperature,down,-1.24156132,4.78121147,12.61067643,25.99012131
T20,temperature,down,-1.24516738,4.78113240,12.59507475,25.96816321
T20,temperature,down,-1.24016995,4.78155601,12.58071849,25.94544843
T20,temperature,down,-1.24313632,4.78249117,12.56380236,25.92276952
T20,temperature,down,-1.24574269,4.78229061,12.54903159,25.90152829
T20,temperature,down,-1.24099018,4.78245365,12.53345839,25.87905182
T20,temperature,down,-1.24123812,4.78213960,12.51794233,25.85914745
T20,temperature,down,-1.23867183,4.78280279,12.50361396,25.83715661
T20,temperature,down,-1.24257725,4.78135650,12.48803351,25.81651063
T20,temperature,down,-1.24392553,4.78201664,12.47204639,25.79481890
T20,temperature,down,-1.24531792,4.78183710,12.45695831,25.77695327
T20,temperature,down,-1.24372260,4.78190671,12.44136284,25.75860031
T20,temperature,down,-1.24391583,4.78165497,12.42550005,25.74051853
T20,temperature,down,-1.24580969,4.78099456,12.41055833,25.72025770
T20,temperature,down,-1.23716447,4.78210890,12.39578090,25.70246695
T20,temperature,down,-1.24031907,4.78224334,12.37997576,25.68320312
T20,temperature,down,-1.24398154,4.78199444,12.36434659,25.66292613
T20,temperature,down,-1.23785796,4.78145322,12.34895949,25.64696342
T20,temperature,down,-1.24110235,4.78186680,12.33305579,25.62560947
T20,temperature,down,-1.23815246,4.78287579,12.31891337,25.60798343
T20,temperature,down,-1.23959326,4.78148261,12.30261842,25.58692859
T20,temperature,down,-1.24359593,4.78142552,12.28725191,25.56623175
T20,temperature,down,-1.24391583,4.78215452,12.27216807,25.54167359
T20,temperature,down,-1.24670039,4.78232925,12.25703802,25.52056783
T20,temperature,down,-1.24453753,4.78187249,12.24124502,25.49706150
T20,temperature,down,-1.23842816,4.78180272,12.22652775,25.47450440
T20,temperature,down,-1.24849639,4.78184873,12.21051803,25.44796636
T20,temperature,down,-1.24598439,4.78192218,12.19517435,25.42246904
T20,temperature,down,-1.24495497,4.78139351,12.17926155,25.39593711
T20,temperature,down,-1.24147729,4.78137243,12.16450850,25.37390601
T20,temperature,down,-1.24212512,4.78200344,12.14911882,25.34919703
T20,temperature,down,-1.24222699,4.78202424,12.13343703,25.32437347
T20,temperature,down,-1.24085931,4.78289182,12.11827656,25.29926101
T20,temperature,down,-1.24166537,4.78125116,12.10230206,25.27422502
T20,temperature,down,-1.24371951,4.78166271,12.08741011,25.25173002
T20,temperature,down,-1.24446125,4.78219553,12.07270477,25.22952236
T20,temperature,down,-1.24307457,4.78204715,12.05671257,25.20465304
T20,temperature,down,-1.25192306,4.78177397,12.04142384,25.18435665
T20,temperature,down,-1.24227805,4.78172273,12.02567111,25.16051750
T20,temperature,down,-1.24044903,4.78201109,12.01075005,25.14018611
T20,temperature,down,-1.24216545,4.78176427,11.99492456,25.11765553
T20,temperature,down,-1.24437375,4.78183770,11.97881413,25.09845828
T20,temperature,down,-1.24094065,4.78129704,11.96453229,25.07737845
T20,temperature,down,-1.24522431,4.78213574,11.95002317,25.05857759
T20,temperature,down,-1.24096756,4.78243196,11.93398945,25.03843861
T20,temperature,down,-1.24340259,4.78203869,11.91835500,25.01693292
T20,temperature,down,-1.24595595,4.78079262,11.90293461,24.99894770
T20,temperature,down,-1.24774313,4.78198435,11.88764777,24.98081985
T20,temperature,down,-1.24177422,4.78178503,11.87130961,24.96452186
T20,temperature,down,-1.24147386,4.78186395,11.85681793,24.94454787
T20,temperature,down,-1.24040768,4.78210727,11.84133014,24.92784041
T20,temperature,down,-1.24300862,4.78116770,11.82559233,24.91161041
T20,temperature,down,-1.23894742,4.78134806,11.81095117,24.89455382
T20,temperature,down,-1.24381489,4.78155373,11.79579383,24.87934267
T20,temperature,down,-1.24345926,4.78168289,11.77892758,24.86242293
T20,temperature,down,-1.24302454,4.78247964,11.76373167,24.84487764
T20,temperature,down,-1.24132130,4.78236711,11.74858892,24.82791885
T20,temperature,down,-1.25011094,4.78258202,11.73277332,24.81020313
T20,temperature,down,-1.23930712,4.78105241,11.71822182,24.79109527
T20,temperature,down,-1.24548772,4.78208483,11.70284109,24.77221426
T20,temperature,down,-1.24697729,4.78123924,11.68775878,24.75440548
T20,temperature,down,-1.24425488,4.78185740,11.67271754,24.73457410
T20,temperature,down,-1.24156486,4.78257722,11.65729104,24.70986896
T20,temperature,down,-1.24450144,4.78244823,11.64139745,24.69040618
T20,temperature,down,-1.24110581,4.78188210,11.62599472,24.66588437
T20,temperature,down,-1.24270822,4.78229373,11.61018617,24.64249375
T20,temperature,down,-1.24134785,4.78213153,11.59482079,24.61827729
T20,temperature,down,-1.24494323,4.78137603,11.57954848,24.59610108
T20,temperature,down,-1.23803294,4.78228712,11.56452153,24.57390985
T20,temperature,down,-1.24326648,4.78152571,11.54829123,24.55306331
T20,temperature,down,-1.24675873,4.78107426,11.53346333,24.52955625
T20,temperature,down,-1.23825491,4.78134279,11.51807814,24.50773183
T20,temperature,down,-1.23937715,4.78176528,11.50185226,24.48355725
T20,temperature,down,-1.23797240,4.78124447,11.48726381,24.46305774
T20,temperature,down,-1.24178370,4.78217857,11.47185634,24.44146762
T20,temperature,down,-1.24025158,4.78243244,11.45628261,24.42615749
T20,temperature,down,-1.24780163,4.78147040,11.44042602,24.40465882
T20,temperature,down,-1.23942660,4.78261728,11.42639088,24.38395927
T20,temperature,down,-1.24186182,4.78141669,11.40993391,24.36440177
T20,temperature,down,-1.23867737,4.78150680,11.39539617,24.34793987
T20,temperature,down,-1.24283754,4.78160946,11.37942410,24.33156377
T20,temperature,down,-1.23670361,4.78129645,11.36444106,24.31259997
T20,temperature,down,-1.24077171,4.78263220,11.34874446,24.29581337
T20,temperature,down,-1.24219989,4.78149184,11.33343842,24.28141729
T20,temperature,down,-1.24034227,4.78111619,11.31775416,24.26238570
T20,temperature,down,-1.23949649,4.78279783,11.30254647,24.24684107
T20,temperature,down,-1.24433550,4.78156132,11.28708814,24.23238404
T20,temperature,down,-1.24227899,4.78222796,11.27229415,24.21747488
T20,temperature,down,-1.24239290,4.78208195,11.25662932,24.20268335
T20,temperature,down,-1.24119380,4.78183324,11.24025798,24.18508115
T20,temperature,down,-1.23454822,4.78208864,11.22570783,24.17205278
T20,temperature,down,-1.24574055,4.78144403,11.20957127,24.15733466
T20,temperature,down,-1.24306603,4.78210371,11.19495291,24.14308028
T20,temperature,down,-1.23999625,4.78244241,11.17980362,24.12361667
T20,temperature,down,-1.24013583,4.78194227,11.16405604,24.10845245
T20,temperature,down,-1.24280890,4.78167779,11.14809531,24.08720392
T20,temperature,down,-1.24019962,4.78189013,11.13311893,24.06846410
T20,temperature,down,-1.23989284,4.78274934,11.11772205,24.04926362
T20,temperature,down,-1.24296601,4.78202972,11.10257711,24.02868746
T20,temperature,down,-1.24194429,4.78166490,11.08714915,24.00929211
T20,temperature,down,-1.24412983,4.78193213,11.07176653,23.98656688
T20,temperature,down,-1.24898529,4.78263305,11.05649812,23.96547382
T20,temperature,down,-1.24245348,4.78185275,11.04045644,23.94281911
T20,temperature,down,-1.24440357,4.78208265,11.02568394,23.92147583
T20,temperature,down,-1.23737479,4.78203263,11.01069149,23.90145360
T20,temperature,down,-1.23821021,4.78193392,10.99456343,23.87975447
T20,temperature,down,-1.24464000,4.78214738,10.97954850,23.86130006
T20,temperature,down,-1.23910288,4.78212191,10.96368454,23.84320889
T20,temperature,down,-1.23966293,4.78313946,10.94851469,23.82181057
T20,temperature,down,-1.24178377,4.78150880,10.93283475,23.80485616
T20,temperature,down,-1.23934118,4.78201448,10.91706284,23.78710208
T20,temperature,down,-1.23861724,4.78187262,10.90299534,23.77078800
T20,temperature,down,-1.24070724,4.78137684,10.88664950,23.75430939
T20,temperature,down,-1.23714198,4.78142450,10.87179605,23.73579722
T20,temperature,down,-1.24064718,4.78251083,10.85628509,23.72166261
T20,temperature,down,-1.24018045,4.78238353,10.84009392,23.70714786
T20,temperature,down,-1.24715434,4.78210779,10.82619440,23.68832791
T20,temperature,down,-1.24293520,4.78262990,10.80943921,23.67577304
T20,temperature,down,-1.24020878,4.78271656,10.79418531,23.66215857
T20,temperature,down,-1.24362714,4.78164001,10.77955568,23.65084061
T20,temperature,down,-1.24601452,4.78149331,10.76348593,23.63508469
T20,temperature,down,-1.24082868,4.78173925,10.74787697,23.62191112
T20,temperature,down,-1.23900560,4.78236149,10.73320562,23.60879508
T20,temperature,down,-1.24361640,4.78189113,10.71806770,23.59370000
T20,temperature,down,-1.23967645,4.78142895,10.70243069,23.58128119
T20,temperature,down,-1.24242356,4.78178345,10.68814104,23.56314809
T20,temperature,down,-1.23671633,4.78117054,10.67029048,23.54816220
T20,temperature,down,-1.24710370,4.78207345,10.65658911,23.53115187
T20,temperature,down,-1.25252066,4.78171547,10.64080661,23.51042309
T20,temperature,down,-1.24116492,4.78174503,10.62474986,23.49507121
T20,temperature,down,-1.23846123,4.78090582,10.60990635,23.47412909
T20,temperature,down,-1.23989803,4.78201706,10.59509854,23.45355714
T20,temperature,down,-1.24439012,4.78174250,10.57897339,23.43336657
T20,temperature,down,-1.24051499,4.78160375,10.56363987,23.41423558
T20,temperature,down,-1.23991990,4.78212719,10.54764220,23.39404470
T20,temperature,down,-1.23938037,4.78217718,10.53304358,23.37501617
T20,temperature,down,-1.24645408,4.78168274,10.51755799,23.35488925
T20,temperature,down,-1.24463717,4.78180252,10.50132107,23.33732277
T20,temperature,down,-1.24913898,4.78216828,10.48682542,23.31889932
T20,temperature,down,-1.24397226,4.78202890,10.47188337,23.30183731
T20,temperature,down,-1.24431658,4.78305474,10.45513779,23.28655298
T20,temperature,down,-1.24694120,4.78120711,10.44063421,23.27139951
T20,temperature,down,-1.24061698,4.78238421,10.42584376,23.25426161
T20,temperature,down,-1.24107832,4.78216147,10.41025587,23.23845051
T20,temperature,down,-1.24546120,4.78150979,10.39411496,23.22455901
T20,temperature,down,-1.23517536,4.78289842,10.37869928,23.21133245
T20,temperature,down,-1.24220745,4.78223174,10.36347448,23.19826905
T20,temperature,down,-1.24420396,4.78182724,10.34890274,23.18473079
T20,temperature,down,-1.24675177,4.78258907,10.33235857,23.17154284
T20,temperature,down,-1.23661328,4.78243956,10.31718282,23.16035884
T20,temperature,down,-1.24242662,4.78104426,10.30191416,23.14864434
T20,temperature,down,-1.24002799,4.78186505,10.28626610,23.13589307
T20,temperature,down,-1.24663306,4.78164923,10.27067145,23.12249065
T20,temperature,down,-1.24380136,4.78165113,10.25622992,
T20,temperature,down,-1.23658864,4.78181173,10.24056315,23.09710304
T20,temperature,down,-1.24196804,4.78197071,10.22525640,23.07928941
T20,temperature,down,-1.23715687,4.78228231,10.20931994,23.06488288
T20,temperature,down,-1.24353464,4.78306544,10.19445148,23.04672165
T20,temperature,down,-1.24228566,4.78184399,10.17917970,23.02975371
T20,temperature,down,-1.24132758,4.78170509,10.16372436,23.01315731
T20,temperature,down,-1.24453335,4.78205016,10.14825301,22.99316470
T20,temperature,down,-1.24011227,4.78181799,10.13297402,22.97445219
T20,temperature,down,-1.24112193,4.78248122,10.11740320,22.95359642
T20,temperature,down,-1.24426977,4.78242190,10.10169209,22.93471206
T20,temperature,down,-1.24164984,4.78142709,10.08752108,22.91933447
T20,temperature,down,-1.24688196,4.78205438,10.07127903,22.90110815
T20,temperature,down,-1.24283162,4.78237527,10.05584122,22.88515419
T20,temperature,down,-1.24180314,4.78232520,10.04051143,22.87198728
T20,temperature,down,-1.23764106,4.78223897,10.02458938,
T20,temperature,down,-1.24187509,4.78173777,10.00931469,22.83820789
T20,temperature,down,-1.23373477,4.78251580,9.99404013,22.82491698
T20,temperature,down,-1.23978169,4.78216863,9.97843170,22.81056800
T20,temperature,down,-1.24110694,4.78304363,9.96376234,22.79977766
T20,temperature,down,-1.24213511,4.78131405,9.94803349,22.78635729
T20,temperature,down,-1.24406474,4.78244878,9.93260399,22.77150722
T20,temperature,down,-1.24632731,4.78271154,9.91751153,22.76211535
T20,temperature,down,-1.24038494,4.78266733,9.90221603,22.74810174
T20,temperature,down,-1.24057204,4.78230258,9.88598081,22.73914490
T20,temperature,down,-1.23686435,4.78221965,9.87072072,22.72771088
T20,temperature,down,-1.24445363,4.78229947,9.85584043,22.71592394
T20,temperature,down,-1.23700942,4.78155526,9.83971914,22.70323458
T20,temperature,down,-1.23904867,4.78305483,9.82476752,22.68763425
T20,temperature,down,-1.23891441,4.78207834,9.80941444,22.67465623
T20,temperature,down,-1.24412437,4.78198424,9.79361943,22.66265459
T20,temperature,down,-1.24308246,4.78204720,9.77911887,22.64346485
T20,temperature,down,-1.24225865,4.78128947,9.76339464,22.62908575
T20,temperature,down,-1.24821127,4.78172341,9.74852519,22.61016511
T20,temperature,down,-1.24197357,4.78312990,9.73283898,22.59189360
T20,temperature,down,-1.24241103,4.78259558,9.71725951,22.57498743
T20,temperature,down,-1.23919687,4.78171411,9.70195844,22.55730208
T20,temperature,down,-1.24711099,4.78253358,9.68696449,22.54199994
T20,temperature,down,-1.23962207,4.78201232,9.67065319,22.52273754
T20,temperature,down,-1.24439823,4.78203507,9.65616216,22.50942558
T20,temperature,down,-1.24700800,4.78178703,9.64044566,22.49556608
T20,temperature,down,-1.24731375,4.78138797,9.62463255,22.47971168
T20,temperature,down,-1.24964901,4.78215646,9.60945604,22.46621608
T20,temperature,down,-1.24104462,4.78139728,9.59316473,22.45287370
T20,temperature,down,-1.24264215,4.78159448,9.57891593,22.44133021
T20,temperature,down,-1.24140755,4.78155644,9.56261965,22.43015789
T20,temperature,down,-1.23872551,4.78234191,9.54833136,22.41772342
T20,temperature,down,-1.23663554,4.78218908,9.53212298,22.40676695
T20,temperature,down,-1.24288146,4.78189704,9.51656579,22.39713145
T20,temperature,down,-1.24202779,4.78286926,9.50140484,22.38854511
T20,temperature,down,-1.23838315,4.78184948,9.48596798,22.37656526
T20,temperature,down,-1.23690493,4.78293259,9.47074452,22.36500966
T20,temperature,down,-1.24078296,4.78111154,9.45540267,22.35525005
T20,temperature,down,-1.24563413,4.78209328,9.44037433,22.34003425
T20,temperature,down,-1.23774929,4.78145104,9.42487021,22.32739951
T20,temperature,down,-1.24262505,4.78153095,9.40933277,22.31282189
T20,temperature,down,-1.23746712,4.78292975,9.39385908,22.29785984
